bizesId,bizesNm,indsLclsNm,indsMclsNm,signguNm,source_adm_cd2,source_adong_nm,polygon_adm_cd2,polygon_adm_nm,lon,lat,boundary_distance_m
MA0101202412A0053574,대구공공시설관리공단두류지하도상가,시설관리·임대,시설관리,달서구,2729055000,두류3동,2717054000,대구광역시 서구 내당4동,128.556608440642,35.8575525617758,4.0755196487042324
MA0101202412A0053667,골든노래연습장,예술·스포츠,유원지·오락,남구,2720054000,봉덕2동,2720053000,대구광역시 남구 봉덕1동,128.603067817851,35.8443435348589,44.74052553396976
MA0101202412A0057516,여유롭다,과학·기술,본사·경영 컨설팅,수성구,2726057000,수성1가동,2726061000,대구광역시 수성구 중동,128.609225254316,35.8483614225589,71.39513354254163
MA0101202501A0013544,동양테크,소매,오락용품 소매,달서구,2729055000,두류3동,2717054000,대구광역시 서구 내당4동,128.556608440642,35.8575525617758,4.0755196487042324
MA0101202501A0021642,인스고고,과학·기술,사진 촬영,달서구,2729055500,감삼동,2729056300,대구광역시 달서구 죽전동,128.547215750228,35.8544207521554,22.986068657005863
MA0101202502A0000795,올패션,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202501A0043764,코디옷수선점,수리·개인,기타 가정용품 수리,달서구,2729055000,두류3동,2717054000,대구광역시 서구 내당4동,128.556608440642,35.8575525617758,4.0755196487042324
MA0101202502A0020605,미미상점,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202501A0022232,라의재한복,소매,섬유·의복·신발 소매,남구,2720053000,봉덕1동,2720051500,대구광역시 남구 이천동,128.597765348046,35.8498120336237,51.08452402081439
MA0101202501A0022617,비밀정원대구,소매,섬유·의복·신발 소매,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.598277451346,35.868152514138,22.290554688416137
MA0101202501A0037027,사계절,소매,섬유·의복·신발 소매,달서구,2729055000,두류3동,2717054000,대구광역시 서구 내당4동,128.556608440642,35.8575525617758,4.0755196487042324
MA0101202501A0030554,천재수학교습소,교육,일반 교육,북구,2723068000,검단동,2723067200,대구광역시 북구 복현2동,128.619984518661,35.9065745439889,6.194428639271779
MA0101202502A0001241,듀얼스파크,소매,오락용품 소매,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.597469471239,35.8681632632775,20.81851472861683
MA0101202502A0020755,재경푸드,소매,식료품 소매,북구,2723077000,읍내동,2723075000,대구광역시 북구 관음동,128.547735287229,35.9414106474062,2.815595996733616
MA0101202501A0066678,제이샵Jshop,소매,섬유·의복·신발 소매,달서구,2729055000,두류3동,2717054000,대구광역시 서구 내당4동,128.556608440642,35.8575525617758,4.0755196487042324
MA0101202501A0045804,고테스가베,교육,기타 교육,달서구,2729061500,진천동,2729060100,대구광역시 달서구 월성1동,128.524891117281,35.8169567361623,3.946815778179301
MA0101202501A0065155,산업안전기술컨설팅,과학·기술,기술 서비스,달서구,2729055500,감삼동,2729056300,대구광역시 달서구 죽전동,128.547215750228,35.8544207521554,22.986068657005863
MA0101202501A0032314,한국생약협회,소매,식료품 소매,동구,2714062000,불로.봉무동,2714064000,대구광역시 동구 지저동,128.63270780831,35.8961562975947,466.6038347429526
MA0101202501A0040330,온나,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202502A0085540,이끌림,소매,섬유·의복·신발 소매,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.597159533042,35.8659595846405,39.552183485213284
MA0101202502A0118507,좋은패밀리병원,보건의료,병원,수성구,2726059000,수성4가동,2726057000,대구광역시 수성구 수성1가동,128.611331835944,35.8605707057217,21.61243986300362
MA0101202502A0041667,화이트크린,시설관리·임대,청소·방제,달서구,2729056300,죽전동,2717054000,대구광역시 서구 내당4동,128.547508316466,35.8558047569548,90.07060867797144
MA0101202502A0031799,반야월벌교꼬막,음식,한식,동구,2714074200,안심3동,2714074700,대구광역시 동구 안심4동,128.732913834238,35.8712596123647,4.527261035497489
MA0101202502A0100680,타코로율암점,음식,서양식,동구,2714073000,안심2동,2714072000,대구광역시 동구 안심1동,128.705354718082,35.8732130554092,56.68245658061159
MA0101202502A0063998,의치한약수수학학원,교육,일반 교육,수성구,2726056100,만촌3동,2726056000,대구광역시 수성구 만촌2동,128.64650099797,35.8584086463929,9.366207305040968
MA0101202502A0099862,송라별미국수,음식,한식,달서구,2729055500,감삼동,2729055000,대구광역시 달서구 두류3동,128.548460020727,35.8529448542942,6.946720329146841
MA0101202502A0040681,손별,소매,의약·화장품 소매,달서구,2729055000,두류3동,2717054000,대구광역시 서구 내당4동,128.556608440642,35.8575525617758,4.0755196487042324
MA0101202502A0035653,씨네마맥주대구황금,음식,주점,수성구,2726065100,지산1동,2726060100,대구광역시 수성구 황금1동,128.629842239243,35.8384592889746,18.0670516224088
MA0101202502A0084396,모멘텀입시학원,교육,일반 교육,수성구,2726065100,지산1동,2726060100,대구광역시 수성구 황금1동,128.629871375842,35.83826064238,18.1214451397268
MA0101202502A0053892,최조이심리상담센터,교육,교육 지원,달서구,2729062600,상인3동,2729062800,대구광역시 달서구 도원동,128.55157590218,35.806621355824,19.770357583824172
MA0101202502A0101361,유뷰티아카데미,수리·개인,이용·미용,달서구,2729056300,죽전동,2717054000,대구광역시 서구 내당4동,128.547673650253,35.8551988554914,40.75290192274617
MA0101202503A0000507,잘난여자잘난남자,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202502A0054833,까사빌라,소매,섬유·의복·신발 소매,달서구,2729055000,두류3동,2717054000,대구광역시 서구 내당4동,128.556608440642,35.8575525617758,4.0755196487042324
MA0101202502A0079519,한애드,과학·기술,광고,달서구,2729055500,감삼동,2729056300,대구광역시 달서구 죽전동,128.547215750228,35.8544207521554,22.986068657005863
MA0101202502A0036961,대구금매입한국감정금매입금거래소,소매,시계·귀금속 소매,달서구,2729055000,두류3동,2729055500,대구광역시 달서구 감삼동,128.548525663534,35.8540434131002,24.547929478242285
MA0101202502A0026096,도호컴퍼니곱창가옥,음식,한식,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.596660350185,35.8664618502476,41.86971142340509
MA0101202502A0069521,해피,소매,섬유·의복·신발 소매,달서구,2729055000,두류3동,2717054000,대구광역시 서구 내당4동,128.556608440642,35.8575525617758,4.0755196487042324
MA0101202502A0118129,영덕,소매,식료품 소매,북구,2723075000,관음동,2723077000,대구광역시 북구 읍내동,128.547227523551,35.9449226266145,31.091982265601132
MA0101202503A0047410,유메이드,음식,한식,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.597134646448,35.8663744414374,67.93641804978822
MA0101202503A0063079,포토펀,과학·기술,사진 촬영,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202503A0055870,디어,교육,교육 지원,달서구,2729065000,본동,2729060200,대구광역시 달서구 월성2동,128.530444435311,35.8341973890463,60.64103540739347
MA0101202503A0038661,소소한행복,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202503A0032236,반월당화실Themakers타로,교육,기타 교육,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202503A0076963,진이즈백진is백,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202503A0078946,구구샵,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202503A0037770,카미야헤어,수리·개인,이용·미용,중구,2711054500,삼덕동,2711056500,대구광역시 중구 성내1동,128.599087598233,35.86439297619,4.616138522081303
MA0101202503A0011077,토탈패션,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202503A0061761,예쁜가게,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202504A0004000,석이네고기마트,소매,식료품 소매,북구,2723077000,읍내동,2723073500,대구광역시 북구 태전2동,128.550277992403,35.9325917153959,10.934151434323853
MA0101202504A0002386,아오아아오아_학정,음식,비알코올 ,북구,2723080000,국우동,2723078000,대구광역시 북구 동천동,128.555649721162,35.9460483018327,10.429858801900078
MA0101202503A0029349,벨루스헤어,수리·개인,이용·미용,달서구,2729056300,죽전동,2717067500,대구광역시 서구 상중이동,128.543321689305,35.8562551244604,45.373024041906895
MA0101202503A0036460,금화,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202503A0033829,프론다커피바,음식,비알코올 ,중구,2711056500,성내1동,2711051700,대구광역시 중구 동인동,128.600678073414,35.8719143534156,0.22469852958837222
MA0101202503A0032402,날마다everyday,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202503A0080015,폰케이스,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202503A0078471,쪼리,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202503A0070874,일구칠칠동성막창서부,음식,한식,달서구,2729056800,장기동,2729057100,대구광역시 달서구 용산1동,128.524222819481,35.8520112289769,313.41836095565105
MA0101202503A0011708,지에스25지산,소매,종합 소매,수성구,2726065100,지산1동,2726060100,대구광역시 수성구 황금1동,128.629842239243,35.8384592889746,18.0670516224088
MA0101202503A0080051,행복구내식당,음식,구내식당·뷔페,달서구,2729057600,이곡1동,2729056800,대구광역시 달서구 장기동,128.512195312597,35.8464228600045,21.28263325734073
MA0101202503A0076501,제이케이경영컨설팅,과학·기술,본사·경영 컨설팅,달서구,2729056300,죽전동,2717054000,대구광역시 서구 내당4동,128.547281027671,35.855501293257,50.6461010676453
MA0101202503A0022329,디어네이처,소매,의약·화장품 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202504A0010700,빨간언니,소매,섬유·의복·신발 소매,남구,2720053000,봉덕1동,2720051500,대구광역시 남구 이천동,128.604013604445,35.8462413388558,9.378985630218185
MA0101202503A0041742,스타일,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202504A0010619,영심이,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202503A0056142,디케이풋볼클럽,교육,기타 교육,중구,2711056500,성내1동,2711069000,대구광역시 중구 대봉2동,128.598302949517,35.8600508963516,20.08366482410258
MA0101202504A0032620,코디,소매,섬유·의복·신발 소매,달서구,2729055000,두류3동,2717054000,대구광역시 서구 내당4동,128.556608440642,35.8575525617758,4.0755196487042324
MA0101202504A0043699,트라이,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202504A0029210,더존상회,소매,식료품 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202504A0079174,앙르퓌쥬,음식,주점,수성구,2726065200,지산2동,2726066200,대구광역시 수성구 범물2동,128.636754337136,35.8199099209776,10.303334551676624
MA0101202504A0051677,캄애견미용학원,교육,기타 교육,동구,2714051000,신암1동,2723064500,대구광역시 북구 대현동,128.613930782304,35.8844610801359,2.7311453178034997
MA0101202504A0063665,세니떼뷰티샵연지곤지점,소매,의약·화장품 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202504A0060184,굿앤창패브릭,소매,섬유·의복·신발 소매,서구,2717066100,평리6동,2717067500,대구광역시 서구 상중이동,128.546161903599,35.8799458774944,27.645653151799042
MA0101202504A0034278,수성골프샵,소매,오락용품 소매,수성구,2726059000,수성4가동,2726057000,대구광역시 수성구 수성1가동,128.611331835944,35.8605707057217,21.61243986300362
MA0101202504A0105917,모링스위트아트팩토리,교육,일반 교육,수성구,2726052000,범어2동,2726051000,대구광역시 수성구 범어1동,128.627043194395,35.8590883079659,28.91366015426576
MA0101202504A0100175,진미어탕,음식,한식,수성구,2726064000,두산동,2726065200,대구광역시 수성구 지산2동,128.625910922356,35.8253198077932,11.087086987183925
MA0101202504A0085266,바비,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202504A0078716,캄그루밍,소매,애완동물·용품 소매,동구,2714051000,신암1동,2723064500,대구광역시 북구 대현동,128.613930782304,35.8844610801359,2.7311453178034997
MA0101202504A0076622,매쓰탑명진수학학원,교육,일반 교육,달서구,2729062400,상인1동,2729061500,대구광역시 달서구 진천동,128.530852947576,35.819169886145,1.7221296215278419
MA0101202504A0021100,아모르웨딩,시설관리·임대,가정용품 대여,남구,2720053000,봉덕1동,2720051500,대구광역시 남구 이천동,128.597765348046,35.8498120336237,51.08452402081439
MA0101202504A0107651,관문당,소매,식료품 소매,달서구,2729055500,감삼동,2729056300,대구광역시 달서구 죽전동,128.54584616374,35.8540058313406,42.39941553310469
MA0101202504A0084238,예가잔치국수,음식,한식,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202504A0089000,용지산노래연습장,예술·스포츠,유원지·오락,수성구,2726066200,범물2동,2726066100,대구광역시 수성구 범물1동,128.644386821391,35.8176700142582,8.046701107378912
MA0101202504A0067213,민들레상점대구달서점,음식,비알코올 ,달서구,2729056300,죽전동,2717054000,대구광역시 서구 내당4동,128.547545053031,35.8554167885782,55.20928707374086
MA0101202504A0034048,마마다이닝,음식,비알코올 ,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.595925479531,35.866805039917,16.549076130670112
MA0101202504A0055394,막썰어주는횟집,음식,한식,달서구,2729057100,용산1동,2729056300,대구광역시 달서구 죽전동,128.533621874459,35.8509363840684,3.1065101776845756
MA0101202504A0027103,해외브랜드할인매장,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202504A0078194,남평문씨해은공파전국종회,음식,한식,달서구,2729055500,감삼동,2729055000,대구광역시 달서구 두류3동,128.548505540341,35.8524396225845,27.94279319875009
MA0101202505A0072076,알뜰타운,소매,가전·통신 소매,달서구,2729055500,감삼동,2729056300,대구광역시 달서구 죽전동,128.547215750228,35.8544207521554,22.986068657005863
MA0101202505A0049275,엘림,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202505A0066067,그로우대구지사,과학·기술,본사·경영 컨설팅,달서구,2729055500,감삼동,2729056300,대구광역시 달서구 죽전동,128.547215750228,35.8544207521554,22.986068657005863
MA0101202505A0083839,블루전기,소매,기타 생활용품 소매,북구,2723068000,검단동,2723067200,대구광역시 북구 복현2동,128.619707921486,35.9060466066682,40.34682980570425
MA0101202505A0029627,도깨비불분식,음식,기타 간이,달서구,2729055000,두류3동,2729055500,대구광역시 달서구 감삼동,128.548525663534,35.8540434131002,24.547929478242285
MA0101202505A0007694,대구눈부셔커튼블라인드,소매,섬유·의복·신발 소매,달서구,2729055500,감삼동,2729056300,대구광역시 달서구 죽전동,128.547215750228,35.8544207521554,22.986068657005863
MA0101202505A0041901,북성로우동돼지불고기,음식,한식,동구,2714065500,동촌동,2714064000,대구광역시 동구 지저동,128.644773325067,35.8947841039212,33.27076109473861
MA0101202505A0071329,성주참외농원,소매,식료품 소매,달서구,2729055500,감삼동,2729056300,대구광역시 달서구 죽전동,128.546557921621,35.8541769005098,27.981817004894797
MA0101202505A0066715,카페소야,음식,비알코올 ,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.596866664856,35.8662608559501,41.39001695413692
MA0101202505A0082297,만타쿠,음식,일식,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.597469471239,35.8681632632775,20.81851472861683
MA0101202505A0032654,빵아빵아공항대로점,소매,종합 소매,동구,2714062000,불로.봉무동,2714064000,대구광역시 동구 지저동,128.632011754496,35.9000136024446,110.69984578331524
MA0101202505A0082253,쓰리돌핀스,소매,섬유·의복·신발 소매,달서구,2729055500,감삼동,2729056300,대구광역시 달서구 죽전동,128.547215750228,35.8544207521554,22.986068657005863
MA0101202505A0023720,아이프로젝트,과학·기술,본사·경영 컨설팅,달서구,2729055500,감삼동,2729056300,대구광역시 달서구 죽전동,128.547215750228,35.8544207521554,22.986068657005863
MA0101202505A0007664,카페새소리앞산큰골매점,음식,비알코올 ,남구,2720055000,봉덕3동,2720064000,대구광역시 남구 대명9동,128.588974374278,35.8308242965039,9.58038924166548
MA0101202505A0079392,꼬모스튜디오,과학·기술,사진 촬영,남구,2720053000,봉덕1동,2720051500,대구광역시 남구 이천동,128.597765348046,35.8498120336237,51.08452402081439
MA0101202505A0006988,미르,음식,한식,동구,2714065500,동촌동,2714064000,대구광역시 동구 지저동,128.642438669641,35.8905987594221,26.03210419139664
MA0101202505A0004191,록캣,소매,섬유·의복·신발 소매,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.59735691014,35.8664165428831,86.17534317677767
MA0101202505A0086482,윤떡대장,음식,기타 간이,동구,2714062000,불로.봉무동,2714064000,대구광역시 동구 지저동,128.631841917559,35.8987543236773,245.12149836903512
MA0101202505A0069391,이마트24서남,소매,종합 소매,달서구,2729055500,감삼동,2729056300,대구광역시 달서구 죽전동,128.545173953925,35.8535909381798,29.33338793231872
MA0101202505A0087337,대천국밥안심뉴타운점,음식,한식,동구,2714073000,안심2동,2714072000,대구광역시 동구 안심1동,128.7025732096,35.8736129712587,60.859417221713436
MA0101202505A0004197,꽃,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202505A0092161,반달네일,수리·개인,이용·미용,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202506A0015365,체리스타,소매,섬유·의복·신발 소매,달서구,2729055000,두류3동,2717054000,대구광역시 서구 내당4동,128.556608440642,35.8575525617758,4.0755196487042324
MA0101202507A0003949,프라임엠,과학·기술,광고,달서구,2729055500,감삼동,2729056300,대구광역시 달서구 죽전동,128.547215750228,35.8544207521554,22.986068657005863
MA0101202506A0020991,수라간F&B,음식,한식,북구,2723063100,산격4동,2723063000,대구광역시 북구 산격3동,128.605030209734,35.8906180058732,17.739497133528594
MA0101202506A0010010,절대짬뽕,음식,중식,서구,2717059000,비산5동,2717061000,대구광역시 서구 비산7동,128.564307850778,35.8871363200615,9.351917196879919
MA0101202506A0035982,에브리왁싱,수리·개인,이용·미용,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.596764522457,35.8661360538399,25.360877216539826
MA0101202506A0019584,행복한아이엠푸드,음식,한식,달서구,2729065000,본동,2729060200,대구광역시 달서구 월성2동,128.530765633367,35.8342113206216,52.97752950081733
MA0101202506A0011567,체리청과,소매,식료품 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202506A0037601,헤어마레,수리·개인,이용·미용,남구,2720054000,봉덕2동,2720055000,대구광역시 남구 봉덕3동,128.600367464923,35.839396198259,8.171001787959735
MA0101202506A0019303,조은날,소매,섬유·의복·신발 소매,수성구,2726052000,범어2동,2726051000,대구광역시 수성구 범어1동,128.627043194395,35.8590883079659,28.91366015426576
MA0101202507A0010901,단디클린,시설관리·임대,청소·방제,달서구,2729055500,감삼동,2729056300,대구광역시 달서구 죽전동,128.547215750228,35.8544207521554,22.986068657005863
MA0101202507A0010768,원솔루션,과학·기술,광고,달서구,2729055500,감삼동,2729056300,대구광역시 달서구 죽전동,128.547215750228,35.8544207521554,22.986068657005863
MA0101202507A0012400,뜰,수리·개인,이용·미용,달성군,2771038000,구지면,2771026500,대구광역시 달성군 현풍읍,128.422696584999,35.6607460899095,6.351933783679166
MA0101202506A0005159,하삼동커피_서남,음식,비알코올 ,달서구,2729055500,감삼동,2729056300,대구광역시 달서구 죽전동,128.545933950699,35.8545363812291,90.10738260701457
MA0101202506A0028527,대구청소업체,시설관리·임대,청소·방제,수성구,2726061000,중동,2726057000,대구광역시 수성구 수성1가동,128.610689764452,35.8490807340045,3.579794611634498
MA0101202506A0033704,디플셀,소매,의약·화장품 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202507A0010129,한미모,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202507A0006062,대구토크서비스,소매,의약·화장품 소매,수성구,2726061000,중동,2726057000,대구광역시 수성구 수성1가동,128.611454742246,35.8491425665679,7.946872272550894
MA0101202508A0007256,주연세무회계,과학·기술,회계·세무,동구,2714067000,방촌동,2714065500,대구광역시 동구 동촌동,128.657983757826,35.88354553006,1.5737807426641373
MA0101202508A0002290,와우닭집,음식,한식,달서구,2729057100,용산1동,2729056300,대구광역시 달서구 죽전동,128.533621874459,35.8509363840684,3.1065101776845756
MA0101202507A0024595,동남약국,소매,의약·화장품 소매,북구,2723068000,검단동,2723067200,대구광역시 북구 복현2동,128.620064053225,35.9066725955224,1.2899048009078298
MA0101202507A0032236,비온닷컴,소매,음료 소매,달서구,2729055000,두류3동,2717054000,대구광역시 서구 내당4동,128.556608440642,35.8575525617758,4.0755196487042324
MA0101202507A0029949,한국금은거래소,소매,시계·귀금속 소매,중구,2711067000,남산4동,2711065000,대구광역시 중구 남산2동,128.582106084742,35.8644376256377,25.16202634997019
MA0101202507A0027003,프라이빗존,예술·스포츠,유원지·오락,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.598277451346,35.868152514138,22.290554688416137
MA0101202507A0023964,인디고스위치,과학·기술,전문 디자인,중구,2711067000,남산4동,2711065000,대구광역시 중구 남산2동,128.5821135706,35.8642572979305,21.0630975620003
MA0101202507A0042638,크림,소매,섬유·의복·신발 소매,달서구,2729055000,두류3동,2717054000,대구광역시 서구 내당4동,128.556608440642,35.8575525617758,4.0755196487042324
MA0101202507A0023371,경원고등학교매점,소매,종합 소매,달서구,2729057200,용산2동,2717067500,대구광역시 서구 상중이동,128.525687352418,35.8654739008453,25.35435124776959
MA0101202507A0013909,알에스지전기,소매,기타 생활용품 소매,동구,2714062000,불로.봉무동,2714064000,대구광역시 동구 지저동,128.63360263403,35.8965856818257,388.9085201198256
MA0101202507A0041909,맥피씨카페,소매,가전·통신 소매,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.598277451346,35.868152514138,22.290554688416137
MA0101202507A0033693,지에스25대구성당못점,소매,종합 소매,남구,2720059000,대명4동,2720065000,대구광역시 남구 대명10동,128.561095195954,35.8419224573645,9.424784208491642
MA0101202507A0042766,미가매생이굴국밥,음식,한식,수성구,2726059000,수성4가동,2726057000,대구광역시 수성구 수성1가동,128.612810444579,35.8603345875396,0.3123956218653644
MA0101202507A0040187,봉덕스팀손세차,수리·개인,자동차 수리·세차,남구,2720053000,봉덕1동,2720051500,대구광역시 남구 이천동,128.598130153529,35.849789158239,59.186612191863844
MA0101202507A0021021,처갓집양념치킨,음식,기타 간이,수성구,2726065100,지산1동,2726060100,대구광역시 수성구 황금1동,128.629671857175,35.838245325962,0.024979169820744333
MA0101202507A0013222,그리며빚으며꿈꾸며,소매,장식품 소매,수성구,2726052000,범어2동,2726051000,대구광역시 수성구 범어1동,128.627043194395,35.8590883079659,28.91366015426576
MA0101202507A0034041,빨주노초,소매,오락용품 소매,달서구,2729055000,두류3동,2717054000,대구광역시 서구 내당4동,128.556608440642,35.8575525617758,4.0755196487042324
MA0101202507A0016045,챠밍헤어,수리·개인,이용·미용,북구,2723075000,관음동,2723077000,대구광역시 북구 읍내동,128.547337284457,35.943731707805,14.079101170045906
MA0101202507A0042136,명진스카이크레인,시설관리·임대,산업용품 대여,동구,2714062000,불로.봉무동,2714064000,대구광역시 동구 지저동,128.634959903479,35.8947288944695,567.6313471595059
MA0101202507A0030961,바빈스커피대구현풍점,음식,비알코올 ,달성군,2771038000,구지면,2771026500,대구광역시 달성군 현풍읍,128.422696584999,35.6607460899095,6.351933783679166
MA0101202507A0029511,스테디필라테스,교육,기타 교육,동구,2714073000,안심2동,2714074700,대구광역시 동구 안심4동,128.709172510349,35.8731227372759,44.47231099451019
MA0101202508A0001664,키키부,과학·기술,전문 디자인,달서구,2729056300,죽전동,2717054000,대구광역시 서구 내당4동,128.546937258763,35.8554696745914,31.340143239893443
MA0101202508A0001247,더클린스페이스,시설관리·임대,청소·방제,달서구,2729055500,감삼동,2729056300,대구광역시 달서구 죽전동,128.547215750228,35.8544207521554,22.986068657005863
MA0101202507A0024483,한국금은거래소,소매,시계·귀금속 소매,수성구,2726052000,범어2동,2726051000,대구광역시 수성구 범어1동,128.624462421382,35.8590151007614,195.0463521722735
MA0101202508A0030840,카페봄봄용지점,음식,비알코올 ,수성구,2726066200,범물2동,2726066100,대구광역시 수성구 범물1동,128.644789385311,35.8173400936309,11.720308707084307
MA0101202509A0011895,황금돼지정육점,소매,식료품 소매,수성구,2726065100,지산1동,2726060100,대구광역시 수성구 황금1동,128.629695085248,35.8388397649167,9.768044901867079
MA0101202508A0035798,힐링센터깨움,교육,기타 교육,남구,2720054000,봉덕2동,2720053000,대구광역시 남구 봉덕1동,128.602227430238,35.8443817798767,17.936384013793607
MA0101202508A0023836,세무회계해인,과학·기술,회계·세무,동구,2714067000,방촌동,2714065500,대구광역시 동구 동촌동,128.657983757826,35.88354553006,1.5737807426641373
MA0101202508A0034685,봄결,수리·개인,이용·미용,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202509A0016360,두찜대구대명점,음식,한식,남구,2720057100,대명2동,2720060000,대구광역시 남구 대명5동,128.587246031963,35.849050333283,6.448411920705414
MA0101202508A0017393,닭불이네,음식,한식,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.598277451346,35.868152514138,22.290554688416137
MA0101202509A0018033,그린하우스,소매,섬유·의복·신발 소매,중구,2711057500,성내2동,2711065000,대구광역시 중구 남산2동,128.593342554172,35.864424266825,188.59244919554598
MA0101202508A0031816,이코샵,소매,섬유·의복·신발 소매,중구,2711056500,성내1동,2711054500,대구광역시 중구 삼덕동,128.596840149695,35.8665946314528,63.783222972159194
MA0101202508A0019918,대운농수산,소매,종합 소매,달서구,2729055000,두류3동,2717054000,대구광역시 서구 내당4동,128.556608440642,35.8575525617758,4.0755196487042324
MA0101202508A0019241,피코,음식,한식,수성구,2726051000,범어1동,2726060200,대구광역시 수성구 황금2동,128.62590398535,35.849380424004,11.963523559828207
